id,title,credits,raw_required,category,group,courseType,source_key,source_file,source_line
RE-394,境門適応的快適論,2,,専門分野,環境創生学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,境門      適応的快適論                            2                2                     RE-394   15    15   30   15   25
RE-395,分科環境モニタリング技術,2,,専門分野,環境創生学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,分科      環境モニタリング技術                        2                   2                  RE-395   20    20   25   15   20
RE-396,都市プランニング論,2,,専門分野,環境創生学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,）       都市プランニング論                         2                   2                  RE-396   20    20   20   20   20
RE-397,地域環境再生論,2,,専門分野,環境創生学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,地域環境再生論                           2                   2                  RE-397   10    20   30   30   10
RE-311,事例研究(1),2,○,専門分野,環境創生学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,事例研究(1)                 ○         2                   3   (3)            RE-311   30    20   20   15   15
RE-312,事例研究(2),2,○,専門分野,環境創生学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,事例研究(2)                 ○         2                        3  (3)        RE-312   25    20   25   15   15
RE-411,卒業研究(1),3,○,専門分野,環境創生学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,卒業研究(1)                 ○         3                            6   (6)   RE-411   25    30   15   15   15
RE-412,卒業研究(2),3,○,専門分野,環境創生学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,卒業研究(2)                 ○         3                           (6)   6    RE-412   25    20   25   15   15
EM-121,環境マネジメントシステム,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境マネジメントシステム                     2    2                                EM-121   15    15   15   15    40
EM-122,環境基礎,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境基礎                             2    2                                EM-122   0     15   15   15    55
EM-123,マクロ経済学,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,マクロ経済学                           2    2                                EM-123   0     15   15   15    55
EM-124,数学入門,2,※MS,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,数学入門                       ※MS   2    2                                EM-124   45    15   25   5     10
EM-125,統計学基礎,2,○ ※MS,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,統計学基礎                  ○   ※MS   2    2                                EM-125   0     15   15   15    55
EM-126,環境倫理,2,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境倫理                   ○         2         2                           EM-126   0     15   15   0     70
EM-127,ミクロ経済学,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,ミクロ経済学                           2         2                           EM-127   0     15   15   15    55
EM-128,経営管理基礎,2,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,経営管理基礎                 ○         2    2                                EM-128   0     15   15   0     70
EM-12B,質的データ分析法,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,質的データ分析法                         2           2                         EM-12B   20    20   20   15    25
EM-12C,公共経済学,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,公共経済学                            2           2                         EM-12C   0     15   15   15    55
EM-144,海外現地調査演習,3,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,海外現地調査演習                         3           4                         EM-144   5     15   20   20    40 （他学科履修不可）
EM-12D,ＮＰＯとソーシャルビジネス,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,ＮＰＯとソーシャルビジネス                    2                  2                  EM-12D   15    15   15   15    40
EM-131,基礎生物学,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,基礎生物学                            2    2                                EM-131   30    20   0    0     50
EM-132,都市環境学概論,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,都市環境学概論                          2    2                                EM-132   20    20   20   20    20
EM-133,環境数理学入門,2,※MS,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,門        環境数理学入門                    ※MS   2         2                           EM-133   15    30   20   10    25
EM-134,生態学概論,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,基        生態学概論                            2         2                           EM-134   40    30   0    0     30
EM-135,環境化学,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,礎        環境化学                             2           2                         EM-135   15    15   15   15    40
EM-136,画像処理技法,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,科        画像処理技法                           2           2                         EM-136   20    20   20   20    20
EM-137,環境計量学,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境計量学                            2                2                    EM-137   10    30   30   20    10
EM-139,環境アセスメント概論,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境アセスメント概論                       2                2                    EM-139   30    10   30   10    20
EM-13A,環境都市関連法(1),2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境都市関連法(1)                       2                2                    EM-13A   10    20   40   20    10
EM-13B,地理情報システム,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,地理情報システム                         2                2                    EM-13B   20    20   20   15    25
EM-13C,環境都市関連法(2),2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境都市関連法(2)                       2                  2                  EM-13C   10    20   40   20    10
EM-13D,都市気候論,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,都市気候論                            2                  2                  EM-13D   10    10   40   30    10
EM-141,基礎プログラミング演習(a),1,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,基礎プログラミング演習(a)                   1         1                           EM-141   0     15   15   15    55 （他学科履修不可）
EM-145,基礎プログラミング演習(b),1,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,基礎プログラミング演習(b)                   1         1                           EM-145   0     15   15   15    55 （他学科履修不可）
EM-142,情報セキュリティ,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,情報セキュリティ                         2           2                         EM-142   10    40   10   20    20
EM-143,キャリアデザイン(a),1,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,キャリアデザイン(a)                      1                1                    EM-143   50    20   0    30    0
EM-147,キャリアデザイン(b),1,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,キャリアデザイン(b)                      1                1                    EM-147   50    20   0    30    0
EM-101,SD PBL(1),1,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,SD PBL(1)              ○         1    1                                EM-101   30    30   10   20    10
EM-201,SD PBL(2),2,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,SD PBL(2)              ○         2                2                    EM-201   20    30   20   20    10
EM-301,SD PBL(3),1,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,SD PBL(3)              ○         1                       2             EM-301   9     24   24   24    19
EM-254,環境経営システム学入門,2,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境経営システム学入門            ○         2    2                                EM-254   0     0    0    0    100
EM-252,温暖化の科学,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,温暖化の科学                           2    2                                EM-252   10    20   40   20    10
EM-261,持続可能な消費,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,持続可能な消費                          2         2                           EM-261   0     15   15   15    55
EM-2EM,アカウンティングシステム,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,アカウンティングシステム                     2         2                           EM-2EM   0     0    0    0    100
EM-263,環境統計学,2,※MS,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境統計学                      ※MS   2         2                           EM-263   15    15   15   15    40
EM-264,エコマテリアル,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,学    エコマテリアル                          2         2                           EM-264   15    15   15   15    40
EM-266,財務会計,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,科    財務会計                             2           2                         EM-266   35    15   15   0     35
EM-267,マネジメント数学,2,※MS,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,マネジメント数学                   ※MS   2           2                         EM-267   15    15   15   15    40
EM-272,環境教育,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,科    環境教育                             2           2                         EM-272   0     15   15   15    55
EM-273,エネルギーと社会,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,目    エネルギーと社会                         2           2                         EM-273   0     15   15   15    55
EM-274,環境法概論,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境法概論                            2           2                         EM-274   15    15   15   15    40
EM-26C,プロジェクトマネジメント,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,プロジェクトマネジメント                     2                2                    EM-26C   0     15   15   15    55
EM-269,オペレーションズマネジメント,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,オペレーションズマネジメント                   2                2                    EM-269   15    15   15   15    40
EM-381,ライフサイクルアセスメント,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,ライフサイクルアセスメント                    2           2                         EM-381   15    15   15   15    40
EM-382,持続可能なサプライチェーンマネジメント,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,専            持続可能なサプライチェーンマネジメント              2                2                    EM-382   15    15   15   15    40
EM-383,環学エコデザイン,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,門   環学       エコデザイン                           2                2                    EM-383   15    15   15   15    40
EM-38A,境科環境イノベーション,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,科   境科       環境イノベーション                        2                2                    EM-38A   15    15   15   15    40
EM-384,環境マーケティング,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境マーケティング                        2                  2                  EM-384   15    15   30   0     40
EM-385,分科,2,G,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,分科       ＥＳＧ経営                            2                  2                  EM-385   5     15   15   15    50
EM-386,企業経営とサステナビリティ,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,）        企業経営とサステナビリティ                    2                  2                  EM-386   15    15   15   15    40
EM-38B,環境経営のための地理学思考,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境経営のための地理学思考                    2                  2                  EM-38B   5     20   15   20    40
EM-389,ビジネスモデル,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,ビジネスモデル                          2                  2                  EM-389   0     15   15   0     70
EM-391,持続可能社会論,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,持続可能社会論                          2           2                         EM-391   15    20   10   30    25
EM-392,開発協力と環境,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,開発協力と環境                          2                2                    EM-392   15    15   15   15    40
EM-393,環境経済学,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,環境経済学                            2                2                    EM-393   0     15   15   15    55
EM-394,政専環境ガバナンス論,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,政専   環境ガバナンス論                         2                2                    EM-394   20    20   20   15    25
EM-396,分科国際経済と環境,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,分科   国際経済と環境                          2                  2                  EM-396   15    15   15   0     55
EM-397,合意形成論,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,合意形成論                            2                  2                  EM-397   20    20   20   20    20
EM-399,国際環境法,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,国際環境法                            2                  2                  EM-399   15    15   15   15    40
EM-398,土地利用と法,2,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,土地利用と法                           2                  2                  EM-398   15    15   15   15    40
EM-312,事例研究(1),2,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,事例研究(1)                ○         2                  3   (3)            EM-312   20    20   20   20    20
EM-313,事例研究(2),2,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,事例研究(2)                ○         2                       3  (3)        EM-313   20    20   20   20    20
EM-412,卒業研究(1),3,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,卒業研究(1)                ○         3                           6   (6)   EM-412   20    20   20   20    20
EM-413,卒業研究(2),3,○,専門分野,環境経営システム学科科目,required,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,卒業研究(2)                ○         3                          (6)   6    EM-413   20    20   20   20    20
EM-262,M=6 営,0,,専門分野,環境経営システム学科科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,M=6   営                                                   EM-262                 EM-266
LA-14C,環境問題と社会,2,,共通分野,教養科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,環境問題と社会                                   2      2                                   LA-14C   15   15   15   15   40
LA-14B,情報編集入門,2,,共通分野,教養科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報編集入門                                    2            2                             LA-14B   20   20   20   20   20
SM-111,情報と社会,2,○,専門分野,社会メディア学科科目,required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報と社会                 ○          2    2                                SM-111   20    40   0    20   20
SM-112,情報リテラシー演習,2,○,専門分野,社会メディア学科科目,required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報リテラシー演習             ○          2    2                                SM-112   30    0    20   25   25   （他学科履修不可）
SM-121,統計学基礎,2,○ ※MS,専門分野,社会メディア学科科目,required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,統計学基礎                 ○    ※MS   2    2                                SM-121   30    30   10   0    30
SM-132,現代国内情勢,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,現代国内情勢                           2    2                                SM-132   20    20   30   10   20
SM-131,現代社会とメディア,2,○,専門分野,社会メディア学科科目,required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,現代社会とメディア             ○          2    2                                SM-131   24    26   24   8    18
SM-122,社会調査,2,○,専門分野,社会メディア学科科目,required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,社会調査                  ○          2         2                           SM-122   40    0    60   0    0    （他学科履修不可）
SM-113,社会学概論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,社会学概論                            2         2                           SM-113   0     40   0    40   20
SM-134,社会心理学概論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,社会心理学概論                          2         2                           SM-134   10    30   10   20   30
SM-142,デザインシンキング,2,○,専門分野,社会メディア学科科目,required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,デザインシンキング             ○          2         2                           SM-142   20    20   20   20   20   （他学科履修不可）
SM-141,認知科学,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,専         認知科学                             2         2                           SM-141   25    20   25   15   15
SM-252,情報と法,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,門         情報と法                             2           2                         SM-252   15    35   10   20   20
SM-251,情報セキュリティ,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,礎         情報セキュリティ                         2           2                         SM-251   10    40   10   20   20
SM-261,情報と職業,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,科         情報と職業                            2           2                         SM-261   30    20   20   0    30
SM-235,世界のメディア,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,目         世界のメディア                          2                2                    SM-235   0     60   10   0    30
SM-211,サイエンス・スタディーズ,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,サイエンス・スタディーズ                     2                2                    SM-211   0     60   0    20   20
SM-254,データベース,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,データベース                           2                2                    SM-254   30    10   30   0    30
SM-262,キャリアデザイン(a),1,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,キャリアデザイン(a)                      1                1                    SM-262   50    20   0    30   0
SM-263,キャリアデザイン(b),1,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,キャリアデザイン(b)                      1                1                    SM-263   50    20   0    30   0
SM-352,情報の倫理,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報の倫理                            2                  2                  SM-352   20    20   0    40   20
SM-333,情報政策論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報政策論                            2                       2             SM-333   20    20   10   10   40
SM-11A,SD PBL(1) 〇,1,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,SD PBL(1)             〇          1    1                                SM-11A   30    10   30   10   20   （他学科履修不可）
SM-21C,SD PBL(2) 〇,1,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,SD PBL(2)             〇          1                1                    SM-21C   10    10   20   10   50   （他学科履修不可）
SM-31C,SD PBL(3) 〇,1,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,SD PBL(3)             〇          1                       2             SM-31C   9     24   24   24   19   （他学科履修不可）
SM-241,プロジェクト学習,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,プロジェクト学習                         2           2                         SM-241   20    20   20   20   20   （他学科履修不可）
SM-123,応用統計,2,△1 ※MS,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,応用統計                  △1   ※MS   2         2                           SM-123   15    15   30   0    40
SM-221,社会メディア実験・測定演習,2,△1,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,社会メディア実験・測定演習         △1         2           2                         SM-221   60    5    25   0    10   （他学科履修不可）
SM-222,社会文化フィールドワーク,1,△1,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,社会文化フィールドワーク          △1         1                1                    SM-222   10    10   30   30   20   （他学科履修不可）
SM-223,社会調査設計,2,△1,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,社会調査設計                △1         2                2                    SM-223   20    20   40   0    20
SM-224,質的調査演習,2,△1,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,質的調査演習                △1         2                2                    SM-224   30    20   10   20   20   （他学科履修不可）
SM-321,データ分析法,2,△1,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,データ分析法                △1         2                  2                  SM-321   15    10   30   0    45
SM-322,社会調査実習,2,△1,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,社会調査実習                △1         2                  2    2             SM-322   10    20   20   20   30   （他学科履修不可）
SM-151,情報通信技術入門,2,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,学    情報通信技術入門              △2         2    2                                SM-151   10    50   0    0    40
SM-154,基礎プログラミング演習(1a),1,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,科    基礎プログラミング演習(1a)       △2         1    1                                SM-154   20    0    30   10   40   （他学科履修不可）
SM-155,基礎プログラミング演習(1b),1,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,基礎プログラミング演習(1b)       △2         1    1                                SM-155   20    0    30   10   40   （他学科履修不可）
SM-156,基礎プログラミング演習(2a),1,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,科    基礎プログラミング演習(2a)       △2         1         1                           SM-156   20    0    30   10   40   （他学科履修不可）
SM-157,基礎プログラミング演習(2b),1,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,目    基礎プログラミング演習(2b)       △2         1         1                           SM-157   20    0    30   10   40   （他学科履修不可）
SM-152,コンピュータシステム,2,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,コンピュータシステム            △2         2         2                           SM-152   20    30   0    0    50
SM-153,コンピュータグラフィックス,2,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,コンピュータグラフィックス         △2         2         2                           SM-153   30    10   20   20   20
SM-242,インフォグラフィックスデザイン演習,2,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,インフォグラフィックスデザイン演習     △2         2           2                         SM-242   20    20   20   20   20   （他学科履修不可）
SM-246,インタフェースデザイン演習,2,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,インタフェースデザイン演習         △2         2                2                    SM-246   20    20   20   20   20   （他学科履修不可）
SM-255,電子商取引論,2,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,電子商取引論                △2         2                2                    SM-255   20    20   20   10   30               10
SM-351,ＬＡＮ環境演習,2,△2,専門分野,社会メディア学科科目,elective-required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ＬＡＮ環境演習               △2         2                  2                  SM-351   10    10   20   20   40   （他学科履修不可）
SM-253,データベース,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,データベース                        2               2                    SM-253
SM-353,ヒューマンコンピュータインタラクション,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ヒューマンコンピュータインタラクション           2                       2            SM-353
SM-143,情報環境論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報環境論                            2         2                           SM-143   25    20   25   15   15
SM-243,メディア文化論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,目       ソ     メディア文化論                          2           2                         SM-243   10    20   0    10   60
SM-244,シ学メディアと表現,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,シ学    メディアと表現                          2           2                         SM-244   10    40   0    0    50
SM-245,社会情報デザイン,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,科   社会情報デザイン                         2                2                    SM-245   25    20   25   15   15
SM-248,参加型デザイン論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,デ     参加型デザイン論                         2                2                    SM-248   20    40   0    0    40
SM-247,イ科社会ネットワーク論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,イ科    社会ネットワーク論                        2                2                    SM-247   10    10   20   30   30
SM-341,メディア・プロデュース論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,分     メディア・プロデュース論                     2                  2                  SM-341   40    10   30   10   10
SM-342,ＮＰＯとソーシャルビジネス,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ＮＰＯとソーシャルビジネス                    2                  2                  SM-342   15    15   15   15   40
SM-343,街づくり論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,街づくり論                            2                       2             SM-343   30    10   0    30   30
SM-133,情報と法,2,○,専門分野,社会メディア学科科目,required,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報と法                    ○     2           2                        SM-133
SM-231,ジャーナリズム論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ィ     ジャーナリズム論                         2           2                         SM-231   0     50   20   20   10
SM-232,学マスコミュニケーション論,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,・学    マスコミュニケーション論                     2                2                    SM-232   20    20   10   10   40
SM-234,現代国際情勢,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,科   現代国際情勢                           2                2                    SM-234   0     40   0    30   30
SM-233,ニ門メディアと政治,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ニ門    メディアと政治                          2                2                    SM-233   30    20   10   20   20
SM-236,ー科異文化間コミュニケーション,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ー科    異文化間コミュニケーション                    2                2                    SM-236   10    30   10   20   30
SM-332,リスクコミュニケーション,2,,専門分野,社会メディア学科科目,elective,media_informatics,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ョ     リスクコミュニケーション                     2                  2                  SM-332   20    30   20   5    25
